125.1 0.1 4214
125.1 1.1 321
126.1 0.1 100
126.1 1.1 15
125.11111111111 0.1 3633
125.11111111111 0.1 3633
125.11111111111 0.1 3633
125.11111111111 0.1 3633
125.11111111111 0.1 3633
125.11111111111 0.1 3633
125.11111111111 0.1 3633
126.9 1.9 20
126.9 1.9 20
126.9 1.9 20
126.9 1.9 20
126.9 1.9 20
126.9 1.9 20
126.9 1.9 20
126.9 1.9 20
126.9 2 20
