126.366648436645	1.83631030982773	2023-05-31	15.51.20.000	0	
127.916327673315	1.68475290419083	2023-06-01	08.09.06.000	1	
127.975961042197	1.90050924698807	2023-06-01	08.09.58.000	1	
127.907954957986	1.74201353643735	2023-06-01	08.16.24.000	1	
127.957701226026	1.84870457045634	2023-06-01	08.16.59.000	1	
127.905763778126	1.95603189529896	2023-06-01	08.27.53.000	1	
127.837690463918	0.00170712333735318	2023-06-01	08.43.03.000	0	
127.97443479622	0.420326013967744	2023-06-01	08.43.59.000	1	
127.732957875854	0.361376466008067	2023-06-01	08.45.21.000	0	
127.6209307725	0.491055731378505	2023-06-01	08.46.04.000	0	
127.848484778853	0.42367074954679	2023-06-01	08.46.21.000	1	
127.704919099581	0.396810881807161	2023-06-01	08.47.20.000	0	
127.609021504229	0.480597981104988	2023-06-01	08.47.46.000	0	
127.708123559975	0.34025139533766	2023-06-01	08.49.27.000	0	
127.584325546685	0.685817101989757	2023-06-01	08.49.27.000	0	
127.624667433106	0.665610414708579	2023-06-01	08.50.54.000	1	
127.566676008645	0.41814129255564	2023-06-01	08.52.46.000	0	
127.594052763208	0.686081655388475	2023-06-01	08.56.07.000	1	
127.526285283205	0.520294280026123	2023-06-01	08.57.18.000	0	
127.494370269342	0.51255703807077	2023-06-01	08.57.18.000	0	
127.916371478042	1.67413509880123	2023-06-01	09.04.05.000	1	
127.797687839247	0.643552054927737	2023-06-01	09.06.24.000	1	
127.829787668636	0.659268725049933	2023-06-01	09.07.44.000	1	
127.818472857146	1.47972977476804	2023-06-01	09.07.48.000	0	
127.613061035063	0.460576717388813	2023-06-01	09.07.59.000	1	
127.853152532709	1.5000789112321	2023-06-01	09.08.14.000	1	
127.668253369247	0.630574996525906	2023-06-01	09.11.21.000	1	
127.772899263901	1.46548761726307	2023-06-01	09.11.40.000	0	
127.880879476648	1.49169120953696	2023-06-01	09.11.40.000	1	
127.942569309509	1.4898414817314	2023-06-01	09.12.15.000	0	
127.851483509354	1.46832825408356	2023-06-01	09.12.15.000	0	
127.772101606416	0.689753977855809	2023-06-01	09.12.18.000	1	
127.859044165276	1.52870292208008	2023-06-01	09.12.41.000	0	
127.794020420029	1.48440018978654	2023-06-01	09.13.21.000	1	
127.901893446027	1.57607404755666	2023-06-01	09.13.21.000	1	
127.658471216672	0.680039748037517	2023-06-01	09.14.20.000	1	
127.919561950876	1.36625529469733	2023-06-01	09.15.16.000	1	
127.665421213799	1.41025658213621	2023-06-01	09.15.16.000	1	
127.900737694967	1.44246150648266	2023-06-01	09.15.16.000	1	
127.901746703685	1.50998094179966	2023-06-01	09.15.16.000	1	
127.787228708487	1.3251743449305	2023-06-01	09.16.31.000	0	
127.946867068496	1.25822265776231	2023-06-01	09.17.05.000	1	
127.929575140567	1.1453339275012	2023-06-01	09.17.06.000	1	
127.819305463079	0.444782731324282	2023-06-01	09.17.33.000	0	
127.805218805375	1.31084500814499	2023-06-01	09.17.36.000	1	
127.730110053047	0.434668253309079	2023-06-01	09.18.45.000	0	
127.625154428897	1.13095258274168	2023-06-01	09.20.13.000	0	
127.687997188756	0.655013629656235	2023-06-01	09.21.35.000	1	
127.759936308244	1.2892558526844	2023-06-01	09.23.08.000	1	
127.568833254574	1.11414815133887	2023-06-01	09.28.54.000	0	
127.623322769194	0.00959627527737297	2023-06-01	10.30.48.000	0	
127.697322624734	0.048959767376087	2023-06-01	10.31.29.000	0	
127.630545080887	0.0698255055043163	2023-06-01	10.32.41.000	0	
127.786641504497	0.0342925090369225	2023-06-01	10.54.02.000	0	
127.717596893699	0.0385746271024526	2023-06-01	10.56.54.000	1	
127.413975689956	0.231443409325823	2023-06-01	12.08.45.000	0	
127.453644032592	0.282304701099827	2023-06-01	12.09.01.000	0	
127.204120500149	0.0673309748753776	2023-06-01	12.09.25.000	1	
127.435839928626	0.215590508942883	2023-06-01	12.10.38.000	0	
127.603574730439	0.185448565971725	2023-06-01	12.11.18.000	0	
127.697026069013	0.149731518935677	2023-06-01	12.11.19.000	0	
127.10450165467	0.427600864110486	2023-06-01	12.11.41.000	0	
127.400539325791	0.484578405761266	2023-06-01	12.12.23.000	0	
127.358377239235	0.274672985608165	2023-06-01	12.12.23.000	0	
127.510430990832	0.192844782067179	2023-06-01	12.12.23.000	0	
127.367	0.247466156966817	2023-06-01	12.12.23.000	0	
127.326338679472	0.239994899345356	2023-06-01	12.12.53.000	1	
127.353837616318	0.555356440917144	2023-06-01	12.13.43.000	0	
127.346375038196	0.347454186687444	2023-06-01	12.14.18.000	0	
127.36192031924	0.527874110252509	2023-06-01	12.14.18.000	0	
127.341677911726	0.474649083345003	2023-06-01	12.14.52.000	0	
127.378609459566	0.60056794366987	2023-06-01	12.14.53.000	1	
127.405717130846	0.567679481133888	2023-06-01	12.17.14.000	0	
127.391495619638	0.465505130996407	2023-06-01	12.18.40.000	0	
127.389696073795	0.547065310529896	2023-06-01	12.21.53.000	0	
127.424028284665	0.341716076679177	2023-06-01	12.21.53.000	1	
127.999424748876	1.68424562948015	2023-06-01	12.51.26.000	1	
127.944416643723	1.94752816949729	2023-06-01	12.51.27.000	1	
127.854073548496	1.55339253656907	2023-06-01	12.52.25.000	0	
127.869427254094	1.45532323354582	2023-06-01	12.52.36.000	0	
127.911674252741	1.66642510882444	2023-06-01	12.52.36.000	0	
127.914644920913	1.65393799025729	2023-06-01	12.53.26.000	0	
127.777800727242	1.51477070450118	2023-06-01	12.53.26.000	0	
127.98876593209	1.2183385805275	2023-06-01	12.55.17.000	0	
