127.387787	0.785801	8 0 1 LT	Ternate
127.446733	0.671536	8 0 1 LT	Tidore
127.480192	1.080316	8 0 1 LT	Jailolo
127.870178	0.330235	12 0 1 LT	WEDA
128.284126	0.67737	12 0 1 LT	MABA
127.485937	-0.649665	12 0 1 LT	LABUHA
127.992263	1.728136	12 0 1 LT	TOBELO
125.964136	-2.007222	12 0 1 LT	SANANA
128.293147	2.048857	12 0 1 LT	DARUBA
124.386958	-1.947699	12 0 1 LT	P.TALIABU
127.640692	-1.338345	12 0 1 LT	LAIWUI
127.61 0.756 			8 0 1 BR	Sofifi
