127.367	0.772	1	0
127.367156792	0.781042300649	1	0
127.368898538	0.780839434248	1	0
127.367970264	0.78099078114	1	0
127.367595404	0.781023795194	0	0
127.365672083	0.780944340848	1	0
127.369880381	0.780566263831	1	0
127.366670794	0.781037604245	1	0
127.367	0.772	2	0
127.367	0.772	2	0
127.367	0.772	1	0
127.36531657	0.780883489317	1	0
127.366092112	0.780997380731	1	0
127.367548459	0.781026809731	1	0
127.369112512	0.780790101846	1	0
127.367876683	0.781000516101	1	0
127.367	0.772	0	0
127.367	0.772	2	0
127.36667	0.772	2	0
127.367581008	0.78093684794	2	0
127.365705971	0.78093128508	2	0
127.366149715	0.780968076044	1	0
127.362584372	0.780000483814	1	0
127.363761414	0.780499336107	1	0
127.36621704	0.780971727793	2	0
127.367152712	0.780970176529	2	0
127.363279839	0.780319011678	2	0
127.365108403	0.780846405887	0	0
127.36667	0.772	1	0
127.365710648	0.780931788575	1	0
127.363185675	0.780280020515	1	0
127.36516866	0.780856829357	1	0
127.365940117	0.780953457599	1	0
127.365157839	0.780854988681	1	0
127.365804241	0.780941344056	0	0
127.363889322	0.780542030481	2	0
127.364034341	0.780587875876	0	0
127.364641404	0.780751147943	1	0
127.365776152	0.780938580321	0	0
127.367284177	0.780962136497	2	0
127.366920848	0.780979650438	1	0
127.365607817	0.780920146297	1	0
127.366400344	0.780979105417	1	0
127.365303325	0.78087860229	1	0
127.36680014	0.780982210294	1	0
127.36698197	0.780977735116	1	0
127.36403584	0.780588335712	1	0
127.366891066	0.78098043283	0	0
127.370160106	0.7802775862	1	0
127.360030447	0.778051564949	2	0
127.36000831	0.778027191333	2	0
127.36385803	0.780531782337	0	0
127.36280371	0.780108734654	2	0
127.361750701	0.779516778866	2	0
127.361617658	0.779428025216	2	0
127.36667	0.772	2	0
127.364061336	0.780596112898	2	0
127.363740653	0.78049220437	2	0
127.362416322	0.779912431786	0	0
127.367219515	0.79008600592	2	1
127.364592536	0.789924265032	1	1
127.367	0.790087355791	1	1
127.366561003	0.790081956508	1	1
127.366592354	0.790082700254	1	1
127.367282236	0.799129545474	2	1
127.368739279	0.799074481307	1	1
127.367799566	0.79911909157	1	1
127.365842386	0.789947237189	1	1
127.366619824	0.78996623563	1	1
127.36690833	0.78996472514	1	1
127.362500234	0.798624981358	0	1
127.364579888	0.789844337571	2	1
127.360654422	0.788929491275	1	1
127.363837504	0.789741662719	1	1
127.35791235	0.787687763011	1	1
127.364949498	0.798894492787	0	1
127.369669644	0.798782030143	2	1
127.363072391	0.78960249275	2	1
