126.41	-1.47	5	4.1
126.42	-1.48	10	3.5
126.39	-1.42	2	2.9
126.38	-1.43	5	3
126.36	-1.45	9	3.5
126.41	-1.46	5	4
126.42	-1.45	3	3.9
126.38	-1.41	5	3.3
126.48	-1.54	5	4.2
126.43	-1.45	5	4
126.39	-1.42	4	3.5
126.41	-1.47	7	4
126.39	-1.43	5	4.1
126.42	-1.49	15	4.1
126.39	-1.45	4	3.9
126.36	-1.48	18	3.4
126.44	-1.49	4	3.3
126.44	-1.52	12	3.8
126.4	-1.44	4	4
126.45	-1.52	12	3.4
