id,epoch_ms,datetime_utc,latitude,longitude,type
1,1688364005000.0,2023-07-03 15.00.05.000,2.6662955939709785,125.16428299139929,2
2,1688364005000.0,2023-07-03 15.00.05.000,2.725713781123347,124.46524406523935,0
3,1688364006000.0,2023-07-03 15.00.06.000,2.4280459125027747,124.9585255051729,2
4,1688364006000.0,2023-07-03 15.00.06.000,2.770581422475296,124.65054870220786,0
5,1688364006000.0,2023-07-03 15.00.06.000,3.267717053036312,125.31790784080523,0
6,1688364022000.0,2023-07-03 15.00.22.000,2.34463680680292,124.91405498054594,0
7,1688364028000.0,2023-07-03 15.00.28.000,2.6380917800028665,125.1403821573226,0
8,1688364044000.0,2023-07-03 15.00.44.000,2.5020234301765067,125.01097752427758,0
9,1688364046000.0,2023-07-03 15.00.46.000,2.494500185621413,125.26656362528317,0
10,1688364053000.0,2023-07-03 15.00.53.000,2.4357319617097275,124.50652448488127,2
11,1688364053000.0,2023-07-03 15.00.53.000,2.6608413983357955,124.51923621060233,0
12,1688364055000.0,2023-07-03 15.00.55.000,2.5886758819019287,125.34730543454643,2
13,1688364060000.0,2023-07-03 15.01.00.000,1.8066990188017849,122.57932470953106,2
14,1688364076000.0,2023-07-03 15.01.16.000,2.680442121833068,125.32161116197398,0
15,1688364077000.0,2023-07-03 15.01.17.000,1.4707708074267118,122.35613954189199,1
16,1688364078000.0,2023-07-03 15.01.18.000,-0.6966028551857206,131.0154562458865,2
17,1688364093000.0,2023-07-03 15.01.33.000,2.349156656057211,124.94905735215305,2
18,1688364094000.0,2023-07-03 15.01.34.000,2.4191450742775045,124.89827210004506,2
19,1688364108000.0,2023-07-03 15.01.48.000,-3.9700655998933,125.39619747005332,0
20,1688364118000.0,2023-07-03 15.01.58.000,3.249371747550035,125.39527486632878,2
21,1688364121000.0,2023-07-03 15.02.01.000,2.3775044600611905,125.44972443730288,2
22,1688364136000.0,2023-07-03 15.02.16.000,3.196883590246806,125.44480606647531,2
23,1688364150000.0,2023-07-03 15.02.30.000,1.1251283155823062,122.28452412583633,1
24,1688364166000.0,2023-07-03 15.02.46.000,2.7281043327160184,125.1585266177021,2
25,1688364167000.0,2023-07-03 15.02.47.000,-2.4921407295965414,124.55320111059177,0
26,1688364176000.0,2023-07-03 15.02.56.000,2.5173755743155546,124.85634564447838,0
27,1688364176000.0,2023-07-03 15.02.56.000,2.4951114852488137,125.2903509653588,0
28,1688364183000.0,2023-07-03 15.03.03.000,3.3549811579846613,125.7973545848905,2
29,1688364185000.0,2023-07-03 15.03.05.000,3.145237160688973,125.88524946039058,0
30,1688364206000.0,2023-07-03 15.03.26.000,2.6823117782637644,124.8538799524922,2
31,1688364208000.0,2023-07-03 15.03.28.000,2.5079704733934354,124.98193754060263,0
32,1688364208000.0,2023-07-03 15.03.28.000,3.335365811122713,125.4779274528527,0
33,1688364214000.0,2023-07-03 15.03.34.000,2.49712511120996,125.02968564889606,2
34,1688364215000.0,2023-07-03 15.03.35.000,2.574585810147755,124.90813592374141,0
35,1688364216000.0,2023-07-03 15.03.36.000,2.300583612265917,125.42214174723252,2
36,1688364239000.0,2023-07-03 15.03.59.000,2.425756297415051,124.68905477617507,2
37,1688364239000.0,2023-07-03 15.03.59.000,2.320216452252191,124.94112307071788,0
38,1688364243000.0,2023-07-03 15.04.03.000,2.374688746036746,125.56591130382054,2
39,1688364245000.0,2023-07-03 15.04.05.000,2.532282207701108,124.83386603930411,2
40,1688364252000.0,2023-07-03 15.04.12.000,2.4303346673668695,125.45929431343112,2
41,1688364257000.0,2023-07-03 15.04.17.000,3.372031082950958,125.56000591333849,1
42,1688364258000.0,2023-07-03 15.04.18.000,3.1311292225493785,125.53572055779227,2
43,1688364263000.0,2023-07-03 15.04.23.000,2.463110151409472,124.81956643186119,0
44,1688364263000.0,2023-07-03 15.04.23.000,2.5989092990113187,124.87024293992928,0
45,1688364263000.0,2023-07-03 15.04.23.000,-0.020995990356163476,132.56121128532115,0
46,1688364270000.0,2023-07-03 15.04.30.000,-2.2437871224526025,123.84933578977643,0
47,1688364279000.0,2023-07-03 15.04.39.000,2.5755919311487716,124.76545042940009,0
48,1688364290000.0,2023-07-03 15.04.50.000,2.6250194172920236,125.38053868366214,0
49,1688364300000.0,2023-07-03 15.05.00.000,2.633142552405597,124.89560200086426,0
50,1688364303000.0,2023-07-03 15.05.03.000,2.5275033352343823,125.3176061293085,2
51,1688364320000.0,2023-07-03 15.05.20.000,2.575307066906853,124.875322614481,0
52,1688364335000.0,2023-07-03 15.05.35.000,-0.1847861473846866,130.75457451854618,2
53,1688364345000.0,2023-07-03 15.05.45.000,2.6250194172920236,125.38053868366214,0
54,1688364346000.0,2023-07-03 15.05.46.000,2.7105638944807797,125.32524848080975,0
55,1688364355000.0,2023-07-03 15.05.55.000,-1.7395789500768368,125.22164930901474,1
56,1688364360000.0,2023-07-03 15.06.00.000,2.1558265214482555,124.6913804160443,2
57,1688364364000.0,2023-07-03 15.06.04.000,3.467071357471418,126.01866990811848,0
58,1688364367000.0,2023-07-03 15.06.07.000,2.415391003111266,124.76732562735253,2
59,1688364367000.0,2023-07-03 15.06.07.000,2.6503885360871986,124.78540900226912,0
60,1688364373000.0,2023-07-03 15.06.13.000,3.4542839254393334,125.78829248276828,2
61,1688364373000.0,2023-07-03 15.06.13.000,2.213685722747658,124.73223860625446,2
62,1688364373000.0,2023-07-03 15.06.13.000,2.291404148681629,124.70351055203136,0
63,1688364373000.0,2023-07-03 15.06.13.000,2.2225160724096025,124.79878905252494,0
64,1688364375000.0,2023-07-03 15.06.15.000,0.7719982790155541,121.54508669493029,1
65,1688364379000.0,2023-07-03 15.06.19.000,2.523127356588287,124.60146738901165,0
66,1688364382000.0,2023-07-03 15.06.22.000,2.6094334247677,124.82235244643635,2
67,1688364388000.0,2023-07-03 15.06.28.000,2.3697101988700213,124.84478785140901,0
68,1688364402000.0,2023-07-03 15.06.42.000,2.4509893705260333,124.77939991202669,2
69,1688364416000.0,2023-07-03 15.06.56.000,2.6510681836186576,125.68934067163146,2
70,1688364428000.0,2023-07-03 15.07.08.000,2.445999710181381,124.66986056858889,0
71,1688364447000.0,2023-07-03 15.07.27.000,2.7185894639794075,124.92762266135539,2
72,1688364452000.0,2023-07-03 15.07.32.000,2.379315580543692,124.87222404724714,0
73,1688364460000.0,2023-07-03 15.07.40.000,2.791288537526682,124.91708307770497,2
74,1688364472000.0,2023-07-03 15.07.52.000,-0.21166613755999344,131.53638628460334,2
75,1688364475000.0,2023-07-03 15.07.55.000,2.3798482608498643,125.13333322615549,0
