id,epoch_ms,datetime_utc,latitude,longitude,type
1,1688364003000.0,2023-07-03 15.00.03.000,1.2720893350406215,123.9070829155822,2
2,1688364003000.0,2023-07-03 15.00.03.000,0.7399084781633567,124.0428384346265,2
3,1688364013000.0,2023-07-03 15.00.13.000,-0.27237143593361357,123.79841362714386,0
4,1688364033000.0,2023-07-03 15.00.33.000,1.0065693226633525,124.12258819066425,2
5,1688364055000.0,2023-07-03 15.00.55.000,-0.5015584212280046,123.85478707787433,0
6,1688364060000.0,2023-07-03 15.01.00.000,4.316259155250859,124.62864499005165,2
7,1688364063000.0,2023-07-03 15.01.03.000,4.155421073074479,125.81240374534872,0
8,1688364083000.0,2023-07-03 15.01.23.000,-0.32376762052492647,123.78571809108625,0
9,1688364091000.0,2023-07-03 15.01.31.000,0.271617855386468,123.75442228106344,0
10,1688364092000.0,2023-07-03 15.01.32.000,0.5788830025556471,123.57167524377937,2
11,1688364113000.0,2023-07-03 15.01.53.000,0.2653187656720165,123.75530901994784,2
12,1688364136000.0,2023-07-03 15.02.16.000,-0.43219653040053846,123.87782544310913,0
13,1688364147000.0,2023-07-03 15.02.27.000,0.810820398690833,124.02482800971832,2
14,1688364154000.0,2023-07-03 15.02.34.000,0.4453995310938945,124.12242871405427,2
15,1688364154000.0,2023-07-03 15.02.34.000,0.8041519698782642,123.82711308168915,1
16,1688364154000.0,2023-07-03 15.02.34.000,0.009761366531099479,124.17853902705055,2
17,1688364155000.0,2023-07-03 15.02.35.000,1.5519804897473053,124.0602140255692,2
18,1688364173000.0,2023-07-03 15.02.53.000,1.3024145461022274,124.0206516963367,2
19,1688364220000.0,2023-07-03 15.03.40.000,0.7746519051877773,123.98872543725633,2
20,1688364221000.0,2023-07-03 15.03.41.000,0.7346939437421037,124.08782432678943,2
21,1688364248000.0,2023-07-03 15.04.08.000,0.8081588427313088,123.86308305209208,2
22,1688364252000.0,2023-07-03 15.04.12.000,-0.1879607757363108,123.58896748424864,2
23,1688364254000.0,2023-07-03 15.04.14.000,3.231392892658741,125.50397467877319,0
24,1688364268000.0,2023-07-03 15.04.28.000,-0.29022320192076223,123.9163827237607,2
25,1688364295000.0,2023-07-03 15.04.55.000,1.1585288074834175,123.81141449082396,0
26,1688364297000.0,2023-07-03 15.04.57.000,-0.6850279016999551,123.81994136997322,0
27,1688364331000.0,2023-07-03 15.05.31.000,-0.30980250683764926,123.86602094649058,2
28,1688364347000.0,2023-07-03 15.05.47.000,-0.4953471676959795,123.76667390447875,0
29,1688364349000.0,2023-07-03 15.05.49.000,0.6459957565101704,124.31496041017158,1
30,1688364350000.0,2023-07-03 15.05.50.000,0.8060223985992653,123.74626871939273,0
31,1688364355000.0,2023-07-03 15.05.55.000,1.81594093819271,125.27481057338267,2
32,1688364374000.0,2023-07-03 15.06.14.000,0.6506193692323354,123.98211005614691,0
33,1688364385000.0,2023-07-03 15.06.25.000,3.522213612782281,123.99323461110184,2
34,1688364392000.0,2023-07-03 15.06.32.000,1.2536562547692855,123.78662958056269,0
35,1688364396000.0,2023-07-03 15.06.36.000,1.4321219059102253,124.03442384493613,2
36,1688364396000.0,2023-07-03 15.06.36.000,0.8591122745281079,123.98072627487424,0
37,1688364398000.0,2023-07-03 15.06.38.000,0.538971183182831,123.48396499708926,2
38,1688364414000.0,2023-07-03 15.06.54.000,-0.7150859751240705,124.38603108684113,0
39,1688364426000.0,2023-07-03 15.07.06.000,0.7203871883407165,124.30368840714553,2
40,1688364426000.0,2023-07-03 15.07.06.000,0.7744819898641101,123.78209411044249,0
41,1688364443000.0,2023-07-03 15.07.23.000,0.14431650069403376,124.12169194572611,2
42,1688364449000.0,2023-07-03 15.07.29.000,1.9908288207934202,124.86009383020333,2
43,1688364462000.0,2023-07-03 15.07.42.000,-0.8919531340807038,124.24488713678176,0
44,1688364467000.0,2023-07-03 15.07.47.000,0.2020482834977703,123.62844668667425,2
45,1688364497000.0,2023-07-03 15.08.17.000,-0.9132586502910163,124.18498395003841,2
46,1688364500000.0,2023-07-03 15.08.20.000,1.2335428717176373,123.93804851854406,0
47,1688364509000.0,2023-07-03 15.08.29.000,0.1957997942227941,123.74764305621196,2
48,1688364518000.0,2023-07-03 15.08.38.000,0.6964803186638225,124.26827649504398,2
49,1688364518000.0,2023-07-03 15.08.38.000,0.08514083309666264,124.20731174688156,2
50,1688364518000.0,2023-07-03 15.08.38.000,0.3853692567787625,123.94821774731369,0
51,1688364519000.0,2023-07-03 15.08.39.000,0.44543295053620013,123.86967375553006,2
52,1688364536000.0,2023-07-03 15.08.56.000,3.7357303352443307,125.47371515333478,0
53,1688364536000.0,2023-07-03 15.08.56.000,3.5732875380520777,125.53698725640385,2
54,1688364560000.0,2023-07-03 15.09.20.000,-0.7072330682691078,124.26219862745343,2
55,1688364581000.0,2023-07-03 15.09.41.000,-0.7315702578360317,124.19418403474295,0
56,1688364581000.0,2023-07-03 15.09.41.000,-0.932051831224135,123.95212154079894,2
57,1688364590000.0,2023-07-03 15.09.50.000,0.6120996297576081,123.70497020521007,0
58,1688364608000.0,2023-07-03 15.10.08.000,0.9387093471968128,124.04654549422051,0
59,1688364611000.0,2023-07-03 15.10.11.000,0.8049075879761618,123.80915023558573,0
60,1688364620000.0,2023-07-03 15.10.20.000,-0.40691508157516254,123.7839275987487,2
61,1688364625000.0,2023-07-03 15.10.25.000,-0.8912362062699498,123.87219582464255,0
62,1688364625000.0,2023-07-03 15.10.25.000,-0.7101681101313232,124.1247135511327,0
