id,epoch_ms,datetime_utc,latitude,longitude,type
1,1688882480000.0,2023-07-09 15.01.20.000,3.677098547531351,126.17714295959854,2
2,1688882495000.0,2023-07-09 15.01.35.000,3.9549149278736104,125.68993556524316,2
3,1688882518000.0,2023-07-09 15.01.58.000,4.341740867612969,126.64348822023281,2
4,1688882557000.0,2023-07-09 15.02.37.000,4.194235458921579,126.28723124820566,2
5,1688882587000.0,2023-07-09 15.03.07.000,4.170429986229696,125.55913406469372,2
6,1688882665000.0,2023-07-09 15.04.25.000,3.9930736962860585,125.19417703949671,2
7,1688882696000.0,2023-07-09 15.04.56.000,-0.7618477825523069,123.54083601146857,0
8,1688882741000.0,2023-07-09 15.05.41.000,2.6054863212586494,133.04673828727937,2
9,1688882872000.0,2023-07-09 15.07.52.000,-0.5639303024721456,122.08099305413522,2
10,1688882882000.0,2023-07-09 15.08.02.000,4.212655504404129,126.7848094602939,2
11,1688882895000.0,2023-07-09 15.08.15.000,2.4155339198658763,126.0650396553708,2
12,1688882918000.0,2023-07-09 15.08.38.000,1.6449561580790657,123.22486292028378,0
13,1688882988000.0,2023-07-09 15.09.48.000,3.4582041944823536,125.38703642132714,0
14,1688883025000.0,2023-07-09 15.10.25.000,2.538701979354064,131.3233497459931,2
15,1688883038000.0,2023-07-09 15.10.38.000,4.94418291831458,127.3667,2
16,1688883052000.0,2023-07-09 15.10.52.000,4.464658417010432,126.38076391994515,2
17,1688883133000.0,2023-07-09 15.12.13.000,3.988802636262634,126.58732600473073,2
18,1688883174000.0,2023-07-09 15.12.54.000,4.8315594027402,127.16851973583454,1
19,1688883174000.0,2023-07-09 15.12.54.000,4.835045259373233,127.2622522373838,1
20,1688883253000.0,2023-07-09 15.14.13.000,4.478654470881499,126.11606830876192,2
21,1688883264000.0,2023-07-09 15.14.24.000,4.863334542743824,127.3667,1
22,1688883387000.0,2023-07-09 15.16.27.000,3.1140949657206005,131.41329605400588,0
23,1688883387000.0,2023-07-09 15.16.27.000,3.3137073182386305,131.18380443356574,1
24,1688883388000.0,2023-07-09 15.16.28.000,2.2970394828567184,130.41384051484968,1
25,1688883480000.0,2023-07-09 15.18.00.000,2.093683920624853,131.33192152536336,2
26,1688883489000.0,2023-07-09 15.18.09.000,3.733307647715962,123.39404563101681,2
27,1688883588000.0,2023-07-09 15.19.48.000,-0.4316901143571589,130.30855533631834,2
28,1688883592000.0,2023-07-09 15.19.52.000,-0.056208919872672555,121.90494508054525,2
29,1688883615000.0,2023-07-09 15.20.15.000,2.1542686211676494,131.6241985594726,2
30,1688883615000.0,2023-07-09 15.20.15.000,1.833660189127312,129.17338253200626,2
31,1688883652000.0,2023-07-09 15.20.52.000,-1.8058198847898048,123.70183890108669,0
32,1688883693000.0,2023-07-09 15.21.33.000,2.3058104395203087,131.7439996053343,2
