id,epoch_ms,datetime_utc,latitude,longitude,type
1,1689746406000.0,2023-07-19 15.00.06.000,-0.8916886964520002,122.09016867306927,1
2,1689746418000.0,2023-07-19 15.00.18.000,-0.04648518098062905,122.26714348632221,2
3,1689746425000.0,2023-07-19 15.00.25.000,3.7829439028600778,125.20693612797847,0
4,1689746430000.0,2023-07-19 15.00.30.000,2.4350807444226414,123.28784726858359,2
5,1689746500000.0,2023-07-19 15.01.40.000,-0.37778982523436405,122.3317829844991,2
6,1689746571000.0,2023-07-19 15.02.51.000,5.275876409856102,128.83985603584847,0
7,1689746579000.0,2023-07-19 15.02.59.000,-1.413142911901778,123.3009885422641,0
8,1689746595000.0,2023-07-19 15.03.15.000,1.837272752427208,123.82947083019683,0
9,1689746596000.0,2023-07-19 15.03.16.000,1.70559372201446,123.83913114442177,0
10,1689746600000.0,2023-07-19 15.03.20.000,1.9688005245660984,123.34348777075215,2
11,1689746600000.0,2023-07-19 15.03.20.000,2.0598123713062155,123.82731084545851,2
12,1689746600000.0,2023-07-19 15.03.20.000,1.91313980937913,123.8814232753815,0
13,1689746665000.0,2023-07-19 15.04.25.000,0.7739207332004058,123.17118420423041,2
14,1689746689000.0,2023-07-19 15.04.49.000,-1.395634319536057,123.11933507417447,0
15,1689746725000.0,2023-07-19 15.05.25.000,1.018722423943583,122.26042179133167,0
16,1689746732000.0,2023-07-19 15.05.32.000,-0.5400023991504849,123.37376953299244,0
17,1689746787000.0,2023-07-19 15.06.27.000,-0.32986890225743964,123.92888619860365,2
18,1689746796000.0,2023-07-19 15.06.36.000,0.3749083812885511,124.52913383743379,0
19,1689746835000.0,2023-07-19 15.07.15.000,-0.06032802451980375,123.95521064946304,0
20,1689746901000.0,2023-07-19 15.08.21.000,0.5657571806383803,123.64436731934818,2
21,1689746971000.0,2023-07-19 15.09.31.000,-0.43174041722822365,123.74484008810138,0
22,1689746993000.0,2023-07-19 15.09.53.000,-0.34003492215468417,123.397251112193,0
23,1689747033000.0,2023-07-19 15.10.33.000,-0.7910368132623806,123.6402524789303,2
24,1689747033000.0,2023-07-19 15.10.33.000,-0.5051344726145494,123.44742042316349,2
25,1689747085000.0,2023-07-19 15.11.25.000,2.9472767993175326,127.86573926784124,2
26,1689747129000.0,2023-07-19 15.12.09.000,-0.35429708151782685,123.63536787556967,2
27,1689747140000.0,2023-07-19 15.12.20.000,4.097633649688755,123.77855157763172,2
28,1689747211000.0,2023-07-19 15.13.31.000,-0.42205823286661825,123.67545543289215,2
29,1689747231000.0,2023-07-19 15.13.51.000,-0.8068200637482326,123.57868081084605,2
30,1689747296000.0,2023-07-19 15.14.56.000,-1.06418614378749,123.26919791607257,0
31,1689747321000.0,2023-07-19 15.15.21.000,-0.2304727237797253,123.40512509092116,2
32,1689747358000.0,2023-07-19 15.15.58.000,2.8502329468914502,127.75941198491805,1
33,1689747436000.0,2023-07-19 15.17.16.000,3.5615586694781456,125.60183678601035,0
34,1689747525000.0,2023-07-19 15.18.45.000,-0.5436794505442475,123.93769211858826,2
35,1689747525000.0,2023-07-19 15.18.45.000,-0.33876681774729134,123.88456887015234,0
36,1689747561000.0,2023-07-19 15.19.21.000,5.34787359722784,130.0701552979293,2
37,1689747562000.0,2023-07-19 15.19.22.000,1.5522551673244802,122.20443162156641,1
38,1689747596000.0,2023-07-19 15.19.56.000,-0.654579540201857,123.95321231949764,0
39,1689747606000.0,2023-07-19 15.20.06.000,0.8270910278066287,123.25233032144646,1
40,1689747658000.0,2023-07-19 15.20.58.000,-1.4726983182767506,122.62652282249952,0
41,1689747764000.0,2023-07-19 15.22.44.000,-0.6737038825090247,124.05914581396365,0
42,1689747768000.0,2023-07-19 15.22.48.000,-0.2712049931896034,123.18378410548044,0
43,1689747815000.0,2023-07-19 15.23.35.000,-0.5656567482399979,124.01386949450344,0
44,1689747873000.0,2023-07-19 15.24.33.000,5.204551356179391,128.61054945533326,2
45,1689747908000.0,2023-07-19 15.25.08.000,4.764537123058211,124.76324948944568,2
46,1689747920000.0,2023-07-19 15.25.20.000,4.13768016441366,130.0555071919358,2
47,1689747950000.0,2023-07-19 15.25.50.000,-0.45577832715684724,124.05810427495348,1
48,1689748047000.0,2023-07-19 15.27.27.000,3.9569236393944527,125.2533155842624,2
49,1689748059000.0,2023-07-19 15.27.39.000,4.874083821868428,130.27292420660422,2
50,1689748097000.0,2023-07-19 15.28.17.000,-0.310240049020306,123.38899337031933,0
51,1689748098000.0,2023-07-19 15.28.18.000,-0.45810868076496647,123.56437486547337,0
52,1689748120000.0,2023-07-19 15.28.40.000,1.813764917776179,123.57038034857024,2
53,1689748121000.0,2023-07-19 15.28.41.000,3.8941734710624836,127.99149480567115,2
54,1689748134000.0,2023-07-19 15.28.54.000,-0.8076341064428815,123.6570392094504,2
55,1689748149000.0,2023-07-19 15.29.09.000,-0.2336332638670498,123.37812359336812,1
56,1689748150000.0,2023-07-19 15.29.10.000,4.42191064690432,127.94942864901115,2
57,1689748224000.0,2023-07-19 15.30.24.000,-0.8388107036974928,123.54339561785629,2
58,1689748234000.0,2023-07-19 15.30.34.000,3.89398081218735,128.32237015593816,1
59,1689748234000.0,2023-07-19 15.30.34.000,-1.3948525129736977,122.73883443727156,0
60,1689748273000.0,2023-07-19 15.31.13.000,-0.6667483981048662,123.3127428129646,0
61,1689748274000.0,2023-07-19 15.31.14.000,-0.6837605485637281,123.23299109495439,0
62,1689748306000.0,2023-07-19 15.31.46.000,-0.5393001152896209,124.00344349545777,1
63,1689748390000.0,2023-07-19 15.33.10.000,-0.6512892444500724,124.02986292008158,0
64,1689748450000.0,2023-07-19 15.34.10.000,5.92497031426093,127.7781057745557,1
65,1689748454000.0,2023-07-19 15.34.14.000,-0.4130816441083267,123.45606182739927,0
66,1689748510000.0,2023-07-19 15.35.10.000,3.6700011760729403,125.47137770696017,0
67,1689748542000.0,2023-07-19 15.35.42.000,-0.6842679286531598,123.9560303718159,2
68,1689748543000.0,2023-07-19 15.35.43.000,-0.4518059198818099,124.09498118481966,0
69,1689748575000.0,2023-07-19 15.36.15.000,5.7423115706587895,129.9321561913748,2
70,1689748639000.0,2023-07-19 15.37.19.000,-1.2051905278154096,123.40563935244982,0
71,1689748664000.0,2023-07-19 15.37.44.000,5.00030872898182,128.60571997792186,2
72,1689748665000.0,2023-07-19 15.37.45.000,4.337484857720165,128.15348717085024,1
73,1689748680000.0,2023-07-19 15.38.00.000,-0.406154322980342,123.5949484053494,0
74,1689748695000.0,2023-07-19 15.38.15.000,-0.42794962958825,124.22043531992576,0
75,1689748738000.0,2023-07-19 15.38.58.000,-0.9048746551551677,123.25952660034291,2
76,1689748763000.0,2023-07-19 15.39.23.000,3.7584285975520633,129.18939798274624,2
77,1689749189000.0,2023-07-19 15.46.29.000,4.127103337774629,127.9153880226548,1
